referencia,nombre,familia,unidad,precio_tarifa,iva,atributos
0020004239,Sonda de temperatura para captadores solares,accesorio,ud,30.00,21,{}
0020266792,Sonda de temperatura exterior cableado,accesorio,ud,65.00,21,"{""control"": ""cableado""}"
0020082651,Sonda de temperatura exterior inalámbrico,accesorio,ud,130.00,21,"{""control"": ""inalambrico""}"
0010037345,Modulo de conectividad MiGo Link (SR 940f). WiFi. Válido para Caldera y Bomba de Calor,accesorio,ud,240.00,21,{}
0020093951,Kit Z20. Válvulas de paso motorizadas (2 unidades),accesorio,ud,265.00,21,{}
0020191829,Kit Z11. Módulo hidráulico para la gestión de 2 zonas a distinta temperatura,accesorio,ud,920.00,21,{}
0020139896,Tarjeta direccionador eBUS en caso de apoyo mediante caldera eBUS,otros,ud,120.00,21,{}
0020231681,Direccionador eBUS para cascadas de bombas de calor,accesorio,ud,140.00,21,{}
0010028216,Magna Aqua 100/3,otros,ud,2435.00,21,{}
0010026824,Magna Aqua 150/3,otros,ud,2935.00,21,{}
0010028217,Magna Aqua 200/3,otros,ud,3505.00,21,{}
0010026826,Magna Aqua 200/3 C (con intercambiador),otros,ud,3975.00,21,{}
0010026828,Magna Aqua 270/3,otros,ud,3805.00,21,{}
0010026829,Magna Aqua 270/3 C (con intercambiador),otros,ud,4300.00,21,{}
8000033211,Magna Aqua HA B 200/6,otros,ud,3505.00,21,{}
8000033200,Magna Aqua HA B 260/6,otros,ud,3805.00,21,{}
0020190186,Kit ventilación 80/125,accesorio,ud,190.00,21,{}
0020190187,Ext. ventilación 80/125 1 m,otros,ud,130.00,21,{}
0020271551,Ext. ventilación 80/125 2 m,otros,ud,205.00,21,{}
0020271550,Codo ventilación 45° 80 / 125,otros,ud,70.00,21,{}
0020221305,Trípode instalación sobre suelo,otros,ud,95.00,21,{}
0020190188,Soporte mural de sustitución (2 uds),accesorio,ud,65.00,21,{}
8000018485,SD 7-025 NW,otros,ud,750.00,21,{}
8000018486,SD 7-035 NW,otros,ud,785.00,21,{}
8000018491,SD 7-045 NW,otros,ud,880.00,21,{}
0020244346,"Control mural para cassette SD 5-035 NK, SD 4-NK y mural SD 6-NW, SD 7-NW. (SD 4-WC WK)",otros,ud,195.00,21,{}
8000037259,SD 5-035 NK (con mando inalámbrico de serie),otros,ud,1000.00,21,"{""control"": ""inalambrico""}"
8000037260,SD 5-050 NK (con mando inalámbrico de serie),otros,ud,1140.00,21,"{""control"": ""inalambrico""}"
0010035304,Bandeja condensados para cassette SD 4-035 NK y SD 5-035 NK (SDZ-035-G1),otros,ud,30.00,21,{}
8000022086,Bandeja condensados para cassette SD 5-050 NK (SDA 5-DP 050-100K),otros,ud,55.00,21,{}
8000022084,Control mural para cassette SD 5-050 NK y conductos SD 5-ND (SDA 5-WC DK),otros,ud,195.00,21,{}
8000022085,Válvula 3 vías para cassette SD 5-050 NK (SDA 5-3WV 050-100K),accesorio,ud,325.00,21,{}
8000029836,Válvula 3 vías para cassette SD 5-035 NK (SDA 5-3WV 035K),accesorio,ud,260.00,21,{}
0010035085,SD 5-015 NC,otros,ud,535.00,21,{}
0010035086,SD 5-035 NC,otros,ud,595.00,21,{}
0010035087,SD 5-045 NC,otros,ud,715.00,21,{}
0010035729,Pies consola SD 5-NC,otros,ud,50.00,21,{}
0010035089,Válvula de 3 vías para consola SD 5-NC (SD 5-3VW C),accesorio,ud,290.00,21,{}
8000049345,Válvula de 3 vías para integrar en consola SD 5-NC (SD 5-3WV 015-030-045C) NOVEDAD DISPONIBLE A PARTIR DE OCTUBRE,accesorio,ud,290.00,21,{}
0010045958,Control digital cableado Saunier Duval compatible con fancoils SD 4-ND y SD 5-NC (SD 5-WC D),otros,ud,115.00,21,"{""control"": ""cableado""}"
0010035090,Control integrable para consola SD 5-NC (SD 5-WC C),otros,ud,95.00,21,{}
0020233271,"Termostato digital cableado Honeywell (NC,ND)",otros,ud,160.00,21,"{""control"": ""cableado""}"
8000019543,SD 4-015 NCS,otros,ud,1320.00,21,{}
8000019544,SD 4-025 NCS,otros,ud,1430.00,21,{}
8000022930,Válvula 3 vías para consola slim SD 4-NCS (SDA 4-3WV CS),accesorio,ud,210.00,21,{}
8000022954,Pies consola slim SD 4-NCS (SDA 4F CS),otros,ud,55.00,21,{}
0010022130,SD 4-020 ND,otros,ud,485.00,21,{}
0010022131,SD 4-040 ND,otros,ud,570.00,21,{}
0010022134,SD 4-110 ND,otros,ud,1015.00,21,{}
0010035303,Válvula de 3 vías para fancoil conductos SD 4-ND (SD 5-3VW D),accesorio,ud,250.00,21,{}
8000016395,SD 5-020 ND,otros,ud,500.00,21,{}
8000016396,SD 5-040 ND,otros,ud,590.00,21,{}
8000016401,SD 5-060 ND,otros,ud,660.00,21,{}
8000016402,SD 5-090 ND,otros,ud,1000.00,21,{}
8000016403,SD 5-110 ND,otros,ud,1055.00,21,{}
8000022927,Válvula 3 vías para conductos SD 5-ND (SDA 5-3WV D),accesorio,ud,305.00,21,{}
8000042734,Placa 3 velocidades para fancoil de conductos,otros,ud,95.00,21,{}
0010005891,"Tubo PE-Xa con barrera 16 mm x 200 m 3 1,8 200",otros,ud,1.69,21,{}
0020115236,"Tubo PE-Xa con barrera 16 mm x 500 m 3 1,8 500",otros,ud,1.68,21,{}
0020254298,Tubo PE-RT (II)/EVOH/PE-RT (III) básico con barrera 17 mm x 200 m 5 2 200,otros,ud,1.71,21,{}
0020254299,Tubo PE-RT (II)/EVOH/PE-RT (III) básico con barrera 17 mm x 500 m 5 2 500,otros,ud,1.68,21,{}
0020254301,Tubo Multicapa PE-RT/Al/PE-RT 16 mm x 200 m 5 2 200,otros,ud,1.77,21,{}
0020254302,Tubo Multicapa PE-RT/Al/PE-RT 16 mm x 500 m 5 2 500,otros,ud,1.77,21,{}
8000013928,"Tubo PEXa para autofijación 16 mm x 200 m 5 1,8 200",otros,ud,2.93,21,{}
8000052773,"Conector - Eurocono 3/4 x 16 x 1,8 mm",otros,ud,4.35,21,{}
8000052774,Conector - Eurocono 3/4 x 16 x 2 mm,otros,ud,4.35,21,{}
8000052775,Conector - Eurocono 3/4 x 17 x 2 mm,otros,ud,4.35,21,{}
0020148120,Curva plástico SRR 16 mm para tubos PEX-a,otros,ud,2.05,21,{}
0020254576,Curva plástico SRR 16-17 mm para tubos multicapa y PE-RT,otros,ud,2.05,21,{}
0020331790,Manguito para la reparación de fisuras o grietas en el tubo - 10 unidades,accesorio,ud,252.00,21,{}
8000013939,"Panel termoconformado aislante térmico EPS Rλ:0,25 17dB 1.400x800x10/32 mm 17,92",otros,ud,26.51,21,{}
8000013940,"Panel termoconformado aislante térmico y acústico EPS grafito Rλ:0,75 22dB 1.400x800x23/45 mm 11,20",otros,ud,27.68,21,{}
8000013951,"Panel termoconformado aislante térmico y acústico EPS grafito Rλ:1,25 23dB 1.400x800x38/60 mm 7,84",otros,ud,36.10,21,{}
8000013943,"Panel liso aislante térmico y acústico EPS grafito Rλ:0,8 23dB 10.000x1.000x25 mm 10,0",otros,ud,19.70,21,{}
8000013942,"Panel autofijación aislante térmico y acústico EPS grafito Rλ:0,8 23dB 10.000x1.000x25 mm 10,0",otros,ud,19.70,21,{}
8000013935,"Panel autofijación aislante térmico y acústico EPS grafito Rλ:1,3 26dB 10.000x1.000x40 mm 10,0",otros,ud,24.90,21,{}
8000040670,Zócalo perimetral con tira de adhesivo 7 mm x 150 mm - 50 m,otros,ud,68.00,21,{}
0020206459,Grapa para panel aislante 16-20 mm - 300 unidades,otros,ud,44.30,21,{}
0020254308,Colector termoplástico 4 vías,otros,ud,371.00,21,{}
0020254310,Colector termoplástico 6 vías,otros,ud,455.00,21,{}
0020254312,Colector termoplástico 8 vías,otros,ud,573.00,21,{}
0020254314,Colector termoplástico 10 vías,otros,ud,661.00,21,{}
0020254317,Colector termoplástico 1 vía para ampliaciones,otros,ud,59.00,21,{}
0020287280,Colector termoplástico 3 vías para ampliaciones,otros,ud,146.00,21,{}
0010042353,Caja metálica L=540 mm (2 a 5 vías),otros,ud,238.00,21,{}
0020254318,Caja metálica L =700 mm (6 a 8 vías),otros,ud,240.00,21,{}
0020254319,Caja metálica L =850 mm (9 a 11 vías),otros,ud,265.00,21,{}
0020254320,Caja metálica L =1000 mm (12 a 14 vías),otros,ud,285.00,21,{}
0020254324,Purgador manual - 2 uds,accesorio,ud,13.00,21,{}
0020254325,Purgador automático - 2 uds,accesorio,ud,70.00,21,{}
0020254326,Caudalímetro - 5 uds,otros,ud,562.00,21,{}
0020254327,Soporte colector - 1 ud,accesorio,ud,4.00,21,{}
0020314643,Termómetro - 2 uds,otros,ud,28.00,21,{}
8000048558,Crono-termostato ambiente frío / calor cableado,otros,ud,127.00,21,"{""control"": ""cableado""}"
0020148124,Centralita de regulación vía cable frío/calor 8 canales,otros,ud,359.00,21,{}
0020254571,"Actuador térmico 230V, necesario un adaptador por cada actuador térmico",otros,ud,47.00,21,{}
0020254573,Adaptador colector termoplástico,otros,ud,2.45,21,{}
0020254616,"Actuador térmico 230V con final de carrera, necesario un adaptador por cada actuador térmico",otros,ud,56.00,21,{}
0020094856,Placa de conexiones estándar,otros,ud,155.00,21,{}
0020136418,Placa de conexiones estándar,otros,ud,160.00,21,{}
8000014245,ThemaFast MiConnect® MA 31-CS/1-C (N-ES) con MiSet cableado,otros,ud,3965.00,21,"{""control"": ""cableado""}"
8000014246,ThemaFast MiConnect® MA 31-CS/1-Cf (N-ES) con MiSet radio,otros,ud,4040.00,21,{}
8000014250,ThemaFast MiConnect® MA 26-CS/1-C (N-ES) con MiSet cableado,otros,ud,3180.00,21,"{""control"": ""cableado""}"
8000014263,ThemaFast MiConnect® MA 26-CS/1-Cf (N-ES) con MiSet radio,otros,ud,3255.00,21,{}
0020080939,Placa de conexiones estándar,otros,ud,120.00,21,{}
0010044857,Kit de conversión C1x para ThemaFast MiConnect® 26,accesorio,ud,150.00,21,{}
0010044858,Kit de conversión C1x para ThemaFast MiConnect® 31,accesorio,ud,150.00,21,{}
0010032067,Kit básico 80/125 para C(10)3 y C(12)3,accesorio,ud,155.00,21,{}
8000048497,Thema MiConnect 26-CS/1-CfI (N-ES) con SRT 51f radio,otros,ud,3135.00,21,{}
8000013739,Thema Condens 25 - A (H-ES) + MiSet cableado,otros,ud,3075.00,21,"{""control"": ""cableado""}"
8000014383,Thema Condens 25 - A (H-ES) + MiSet radio,otros,ud,3175.00,21,{}
8000014385,Thema Condens 25 - A (H-ES) + SRT 50/2 cableado,otros,ud,2955.00,21,"{""control"": ""cableado""}"
8000014409,Semia Condens 30 -A (H-ES) + MiSet cableado,otros,ud,3085.00,21,"{""control"": ""cableado""}"
8000014410,Semia Condens 30 -A (H-ES) + MiSet radio,otros,ud,3185.00,21,{}
8000014422,Semia Condens 30 -A (H-ES) + SRT 50/2 cableado,otros,ud,2965.00,21,"{""control"": ""cableado""}"
8000014386,Thelia Condens 25 -A (H-ES) + MiSet cableado,otros,ud,2855.00,21,"{""control"": ""cableado""}"
8000014407,Thelia Condens 25 -A (H-ES) + MiSet radio,otros,ud,2955.00,21,{}
8000014408,Thelia Condens 25 -A (H-ES) + SRT 50/2 cableado,otros,ud,2735.00,21,"{""control"": ""cableado""}"
8000044824,ThemaTek Condens 28-AS/2-C (H-ES) con SRT 50/2 cableado,otros,ud,2770.00,21,"{""control"": ""cableado""}"
8000044823,ThemaTek Condens 24-AS/2-C (H-ES) con SRT 50/2 cableado,otros,ud,2590.00,21,"{""control"": ""cableado""}"
0020135272,Kit de conexiones estándar,accesorio,ud,60.00,21,{}
0010033465,Clapeta antirrevoco para sistemas C(10)3,otros,ud,105.00,21,{}
0020277303,Kit 80 /125 mm PP para conexión a chimenea colectiva sobrepresionada C(10)3,accesorio,ud,120.00,21,{}
0020080970,Placa de conexiones de sustitución directa Thema / Fast / Thelia /Semia,otros,ud,120.00,21,{}
0020136417,Separador de muro IsoFast MiConnect® H-Condens e IsoFast MiConnect®,otros,ud,115.00,21,{}
0020082851,"Separador de muro ThemaFast y Thema MiConnect®, Thelia y Semia Condens, Thema MiConnect® AS",otros,ud,115.00,21,{}
8000049405,Bomba evacuación de condensados NOVEDAD PRÓXIMAMENTE,accesorio,ud,235.00,21,{}
0020247275,Neutralizador de condensados,otros,ud,75.00,21,{}
0010007270,Kit solar con intercambiador C3,accesorio,ud,590.00,21,{}
0020116050,Placa solar IsoMax MiConnect® e IsoTwin MiConnect®,otros,ud,560.00,21,{}
0020162497,Kit solar IsoMax MiConnect® e IsoTwin MiConnect®,accesorio,ud,295.00,21,{}
0020136419,Placa solar IsoFast MiConnect® H-Condens e IsoFast MiConnect®,otros,ud,560.00,21,{}
0020082654,"Placa solar ThemaFast MiConnect®, Thema MiConnect®, Thema Condens, Thelia Condens, Semia Condens",otros,ud,320.00,21,{}
0020058315,"Kit solar ThemaFast MiConnect®, Thema MiConnect®, Thema Condens, Thelia Condens, Semia Condens",accesorio,ud,790.00,21,{}
0010031031,"Ventosa horizontal (60/100) 0,7 m sin tomas para análisis",otros,ud,120.00,21,{}
0010031039,"Ventosa horizontal 0,7 m (60/100) con 4 tomas para análisis (2 por cada lateral)",otros,ud,115.00,21,{}
0020230604,Terminal tejado negro (60/100),otros,ud,125.00,21,{}
0020219536,Deflector de humos 60 mm PP Blanco,otros,ud,115.00,21,{}
0020257007,"Prolongador 0,5 m (60/100)",otros,ud,50.00,21,{}
0020257008,Prolongador 1 m (60/100),otros,ud,85.00,21,{}
0020257445,Prolongador 2 m (60/100),otros,ud,120.00,21,{}
0020257009,Codo 90° (60/100),otros,ud,70.00,21,{}
0020257010,Codo 45° (60/100) (2 unidades),otros,ud,105.00,21,{}
0020276091,Boquilla cambio a Ø80/125mm,otros,ud,105.00,21,{}
0010031033,Boquilla cambio a Ø80/125mm para calderas MiConnect®. No incluye abrazadera de serie.,otros,ud,105.00,21,{}
0020257016,Terminal tejado negro Ø80/125mm,otros,ud,180.00,21,{}
0020257018,"Ventosa 1,2 m PP Ø80/125mm",otros,ud,235.00,21,{}
0020257019,"Prolongador 0,5 m PP Ø80/125mm",otros,ud,70.00,21,{}
0020257020,Prolongador 1 m PP Ø80/125mm,otros,ud,100.00,21,{}
0020257021,Prolongador 2 m PP Ø80/125mm,otros,ud,145.00,21,{}
0020257023,Codo 90° PP Ø80/125mm,otros,ud,80.00,21,{}
0020257024,Codo 45° PP Ø80/125mm,otros,ud,115.00,21,{}
0020276092,Adaptador doble flujo 80 con toma de análisis,otros,ud,125.00,21,{}
0010024098,Adaptador doble flujo 80 con toma de análisis para calderas MiConnect® y Thermomaster Condens AS 48/65,otros,ud,125.00,21,{}
0020257026,"Prolongador 0,5 m (80)",otros,ud,30.00,21,{}
0020257027,Prolongador 1 m (80),otros,ud,40.00,21,{}
0020257028,Prolongador 2 m (80),otros,ud,50.00,21,{}
0020268890,Prolongador 3 m (80),otros,ud,65.00,21,{}
0020257029,Codo 90° (80),otros,ud,40.00,21,{}
0020257030,Codo 45° (80) (2 unidades),otros,ud,55.00,21,{}
0020199426,Protector terminal anti-viento Ø80 mm,otros,ud,40.00,21,{}
0010021540,Thermomaster Condens AS 48 -A (H-ES),otros,ud,4165.00,21,{}
0010021541,Thermomaster Condens AS 65 -A (H-ES),otros,ud,5505.00,21,{}
0020257914,Set de llaves y conexiones 48/65 kW,otros,ud,235.00,21,{}
0020174509,Llave de gas 1”,otros,ud,80.00,21,{}
0020174088,Set válvula 3 vías para 48/65 kW,accesorio,ud,125.00,21,{}
0010023543,Aguja hidráulica WH 40-2 sin llaves (3.500 l/h),otros,ud,470.00,21,{}
0020176678,Soporte (bastidor) individual,accesorio,ud,960.00,21,{}
0010015797,Thermomaster Condens F80,otros,ud,7585.00,21,{}
0010015798,Thermomaster Condens F100,otros,ud,8805.00,21,{}
0010015799,Thermomaster Condens F120,otros,ud,9795.00,21,{}
0020174510,Llaves de corte G 1 1/2”,otros,ud,235.00,21,{}
0020174513,Válvula de seguridad 6 bar,accesorio,ud,70.00,21,{}
0020174511,Aislante llaves de corte G 1 1/2”,otros,ud,45.00,21,{}
0020174516,Aislante Bomba modulante y tubos Thermomaster Condens 80/100/120 kW,accesorio,ud,165.00,21,{}
0010015809,SET 1 caldera Thermomaster Condens AS 48,otros,ud,9735.00,21,{}
0010015814,SET cascada de 2 calderas Thermomaster Condens AS 48,otros,ud,15715.00,21,{}
0010015819,SET cascada de 3 calderas Thermomaster Condens AS 48,otros,ud,23465.00,21,{}
0010015824,SET cascada de 4 calderas Thermomaster Condens AS 48,otros,ud,29445.00,21,{}
0010015810,SET 1 caldera Thermomaster Condens AS 65,otros,ud,11075.00,21,{}
0010015815,SET cascada de 2 calderas Thermomaster Condens AS 65,otros,ud,18395.00,21,{}
0010015820,SET cascada de 3 calderas Thermomaster Condens AS 65,otros,ud,27485.00,21,{}
0010015825,SET cascada de 4 calderas Thermomaster Condens AS 65,otros,ud,34805.00,21,{}
0010015811,SET 1 caldera Thermomaster Condens F80,otros,ud,12015.00,21,{}
0010015816,SET cascada de 2 calderas Thermomaster Condens F80,otros,ud,21530.00,21,{}
0010015821,SET cascada de 3 calderas Thermomaster Condens F80,otros,ud,32815.00,21,{}
0010015826,SET cascada de 4 calderas Thermomaster Condens F80,otros,ud,42330.00,21,{}
0010015812,SET 1 caldera Thermomaster Condens F100,otros,ud,13235.00,21,{}
0010015817,SET cascada de 2 calderas Thermomaster Condens F100,otros,ud,23970.00,21,{}
0010015822,SET cascada de 3 calderas Thermomaster Condens F100,otros,ud,36475.00,21,{}
0010015827,SET cascada de 4 calderas Thermomaster Condens F100,otros,ud,47210.00,21,{}
0010015813,SET 1 caldera Thermomaster Condens F120,otros,ud,14225.00,21,{}
0010015818,SET cascada de 2 calderas Thermomaster Condens F120,otros,ud,25950.00,21,{}
0010015823,SET cascada de 3 calderas Thermomaster Condens F120,otros,ud,39445.00,21,{}
0020166902,"Prolongador 0,5m PP Ø110 mm",otros,ud,35.00,21,{}
0020166903,Prolongador 1m PP Ø110 mm,otros,ud,40.00,21,{}
0020166904,Prolongador 2m PP Ø110 mm,otros,ud,60.00,21,{}
0020166908,Codo 45° PP Ø110 mm,otros,ud,35.00,21,{}
0020166856,"Salida vertical a través del tejado (negro, RAL 9005)",otros,ud,280.00,21,{}
0020166858,Salida horizontal a través del tejado/la pared,otros,ud,455.00,21,{}
0020166865,"Prolongación de 1,0 m ø 110/160 mm, PP",otros,ud,115.00,21,{}
0020166898,Codo de 87° ø 110/160 mm PP,otros,ud,100.00,21,{}
0020079298,Kit de evacuación básico para 2 calderas en cascada PP Ø130 mm,accesorio,ud,1080.00,21,{}
0020079299,Kit chimenea Ø130 mm,accesorio,ud,540.00,21,{}
0020079302,Prolongación 1 m PP Ø130 mm,otros,ud,195.00,21,{}
0020079304,Adaptador antirrevoco Ø80 mm,otros,ud,295.00,21,{}
0020079306,Codo 87° PP Ø130 mm,otros,ud,110.00,21,{}
0020171809,Adaptador antirrevoco motorizado Ø110 mm,otros,ud,695.00,21,{}
0020216727,Adaptador antirrevoco mecánica de Ø110 mm para calderas de más de 80 kW,otros,ud,195.00,21,{}
0020176669,Kit de evacuación básico para 2 calderas en línea PP Ø160 mm (<240kW) con antirrevoco motorizado,accesorio,ud,2585.00,21,{}
0020176670,Kit de evacuación para 3ª y 4ª caldera en línea PP Ø160 mm (<240kW) con antirrevoco motorizado,accesorio,ud,1180.00,21,{}
0020171814,Kit chimenea PP Ø160 mm,accesorio,ud,845.00,21,{}
0020171820,Codo 87° PP Ø160 mm,otros,ud,75.00,21,{}
0020171825,Prolongador 1 m PP Ø160 mm,otros,ud,120.00,21,{}
0020176671,Kit de evacuación básico para dos calderas en línea PP Ø200 mm (<400kW) con antirrevoco motorizado,accesorio,ud,2880.00,21,{}
0020176672,Kit de evacuación para 3ª y 4ª caldera en línea PP Ø200 mm (<400kW) con antirrevoco motorizado,accesorio,ud,1265.00,21,{}
0020171827,Kit chimenea PP Ø200 mm,accesorio,ud,920.00,21,{}
0020171834,Codo 45° PP Ø200 mm,otros,ud,265.00,21,{}
0020171838,Prolongador 2 m PP Ø200 mm,otros,ud,290.00,21,{}
0020174004,Aguja hidráulica con filtro magnético - WH C 110 (9.500 l/h),accesorio,ud,1105.00,21,{}
0020174005,Aguja hidráulica con filtro magnético - WH C 160 (12.000 l/h),accesorio,ud,1245.00,21,{}
0020174018,Aislante desacoplador hidráulico WH C,otros,ud,150.00,21,{}
0020174001,Intercambiador de placas PHE S 120-70 (120 kW / 70 placas),otros,ud,810.00,21,{}
0020278420,Aislamiento para PHE S 120-70,otros,ud,45.00,21,{}
0020174002,Intercambiador de placas para cascadas PHE C 240-40 (240 kW / 40 placas),otros,ud,3285.00,21,{}
0020278421,Aislamiento para PHE C 240-40,otros,ud,270.00,21,{}
0020278419,Conexiones al intercambiador de placas (cascadas),otros,ud,1240.00,21,{}
0020278422,Aislamiento para las conexiones al intercambiador de placas,otros,ud,180.00,21,{}
0020260994,MiSet. Control cableado y conectable para caldera. Gestión modulante de una zona,otros,ud,230.00,21,"{""control"": ""cableado""}"
0020261007,MiSet radio. Control inalámbrico y conectable para caldera. Gestión modulante de una zona,otros,ud,300.00,21,"{""control"": ""inalambrico""}"
0010041872,SRT 50/2. Control cableado y modulante. Conectable con SR 940f para uso con MiGo Link app.,otros,ud,95.00,21,"{""control"": ""cableado""}"
8000029489,SRT 50/2 + SR 940f . Control cableado y modulante con conectividad para uso con MiGo Link app.,otros,ud,270.00,21,"{""control"": ""cableado""}"
0010035735,Starter kit SR 940f + SRT 51f. Control WiFi inalámbrico para calderas,accesorio,ud,300.00,21,"{""control"": ""inalambrico""}"
0010048536,Bracket. Para montar SR 940f sobre receptor inalámbrico de MiSet/MiPro Sense Radio,otros,ud,5.00,21,"{""control"": ""inalambrico""}"
0020162498,Sonda solar anticipadora,accesorio,ud,35.00,21,{}
0020222637,Sonda de temperatura para depósito de ACS con conector para gestión directa desde caldera,accesorio,ud,30.00,21,{}
0020045084,Circuito multiopción,otros,ud,105.00,21,{}
0020184873,Módulo 2 de 7. Módulo multifunción 2 relés,otros,ud,55.00,21,{}
0020080500,Módulo control externo 0… 10V,otros,ud,60.00,21,{}
0010025487,Caja para integrar circuito multiopción 2 de 7 y tarjeta identificación eBUS para calderas MiConnect,otros,ud,100.00,21,{}
0010023334,WEL 100/2 ME,otros,ud,650.00,21,{}
0010023335,WEL 150/2 ME,otros,ud,740.00,21,{}
0020151254,Conjunto circulador WEL (incluye termostato regulable/ clixon de seguridad),otros,ud,485.00,21,{}
0020174086,Trípode para instalación sobre suelo de WE / WEL,otros,ud,225.00,21,{}
0020171182,Termostato regulable/ clixon de seguridad conjunto circulador WEL,otros,ud,120.00,21,{}
0010023324,WE 75/2 ME- incluye resistencia eléctrica 2 kW,otros,ud,775.00,21,{}
0010023325,WE 100/2 ME - incluye resistencia eléctrica 2 kW,otros,ud,885.00,21,{}
0010023326,WE 150/2 ME - incluye resistencia eléctrica 2 kW,otros,ud,1100.00,21,{}
0010015956,FE 120 BM,otros,ud,910.00,21,{}
0010015958,FE 200 BM,otros,ud,1185.00,21,{}
0010023362,FE 300/3 MR,otros,ud,2185.00,21,{}
0010023363,FE 500/3 MR,otros,ud,3085.00,21,{}
0010023364,FES 300/3 MR,otros,ud,2295.00,21,{}
0010023365,FES 400/3 MR,otros,ud,2605.00,21,{}
0010023366,FES 500/3 MR,otros,ud,3125.00,21,{}
0010038937,LineaAqua E-SD 15 ES O,otros,ud,240.00,21,{}
0010038938,LineaAqua E-SD 30 ES C4 Slim,otros,ud,315.00,21,{}
0010038939,LineaAqua E-SD 50 ES C4 Slim,otros,ud,355.00,21,{}
0010038940,LineaAqua E-SD 80 ES C4,otros,ud,405.00,21,{}
0010038941,LineaAqua E-SD 100 ES C4,otros,ud,440.00,21,{}
0010038948,LineaAqua E-SD 150,otros,ud,745.00,21,{}
0010038942,SafiraAqua ES-SD 30 ES S4 Slim,otros,ud,365.00,21,{}
0010038943,SafiraAqua ES-SD 50 ES S4,otros,ud,445.00,21,{}
0010038944,SafiraAqua ES-SD 50 ES S4 Slim,otros,ud,480.00,21,{}
0010038945,SafiraAqua ES-SD 80 ES S4,otros,ud,525.00,21,{}
0010038946,SafiraAqua ES-SD 80 ES S4 Slim,otros,ud,550.00,21,{}
0010038947,SafiraAqua E-SD 100 ES S4,otros,ud,565.00,21,{}
0010038949,AvantiaAqua E-SD 50 ES Slim+,otros,ud,680.00,21,{}
0010038950,AvantiaAqua E-SD 80 ES Slim+,otros,ud,815.00,21,{}
0010038951,AvantiaAqua E-SD 100 ES Slim+,otros,ud,900.00,21,{}
0020217193,Trípode para instalación sobre suelo - diámetros de 440-450 mm - a partir de 50 L,otros,ud,215.00,21,{}
0010024949,Opaliatherm F 12 GN + kit de evacuación,accesorio,ud,860.00,21,{}
0010024952,Opaliatherm F 15 GN + kit de evacuación,accesorio,ud,940.00,21,{}
0010024955,Opaliatherm F 17 GN + kit de evacuación,accesorio,ud,1125.00,21,{}
0020234556,Embellecedor - cubierta de conexiones hidráulicas y de gas Opaliatherm,otros,ud,25.00,21,{}
0010024959,Opalia F 12 LR GBP + kit de evacuación,accesorio,ud,860.00,21,{}
0010024962,Opalia F 14 LR GBP + kit de evacuación,accesorio,ud,940.00,21,{}
8000038209,Opalia C mini 11/1 LI(H-ES/PT),otros,ud,575.00,21,{}
8000038212,Opalia C mini 11/1 LI(P/B-ES/PT),otros,ud,575.00,21,{}
8000038213,Opalia C 14/1 LI(H-ES/PT),otros,ud,680.00,21,{}
8000038214,Opalia C 14/1 LI(P/B-ES/PT),otros,ud,680.00,21,{}
0020260367,Adaptador ventosa Opalia Ø60/100 mm (Siempre necesario para la instalación de este sistema de salida de gases),otros,ud,35.00,21,{}
0020221352,Kit horizontal estándar Ø60/100 mm,accesorio,ud,65.00,21,{}
0020199400,"Boquilla 0,1 m con toma para análisis de combustión",otros,ud,45.00,21,{}
0020199396,"Prolongador 0,5 m Ø60/100 mm",otros,ud,45.00,21,{}
0020199397,Prolongador 1 m Ø60/100 mm,otros,ud,50.00,21,{}
0020199404,Codo 45° (2 Uds),otros,ud,50.00,21,{}
0020199402,Codo 90° sin toma para análisis de combustión,otros,ud,40.00,21,{}
0020199373,Kit terminal de 1.285 mm en color negro,accesorio,ud,100.00,21,{}
0020272092,Adaptador a diámetro Ø80/125 mm con toma para análisis de combustión y anticondensados incluidos Opalia,otros,ud,125.00,21,{}
0020202466,Adaptador a diámetro Ø80/125 mm Con toma para análisis de combustión y anticondensados incluidos Opaliatherm,otros,ud,165.00,21,{}
0020199383,"Kit estándar de evacuación horizontal Ø80/125mm (Tubo con deflector, codo 90°, abrazaderas y embellecedor)",accesorio,ud,215.00,21,{}
0020199412,Prolongador 1m Ø80/125mm,otros,ud,90.00,21,{}
0020260370,Adaptador para evacuación excéntrica con toma para análisis de combustión Opalia,otros,ud,60.00,21,{}
0020221354,Adaptador para evacuación excéntrica Opaliatherm,otros,ud,55.00,21,{}
0020199423,"Prolongador 0,5m Ø80 mm",otros,ud,40.00,21,{}
0020199424,Prolongador 1m Ø80 mm,otros,ud,50.00,21,{}
0020199427,Codo 45° Ø80 mm,otros,ud,35.00,21,{}
0020199429,Codo 87° Ø80 mm sin toma para análisis de combustión,otros,ud,25.00,21,{}
0020199437,Kit anticondensados lacado en blanco,accesorio,ud,130.00,21,{}
0020059924,Soporte teja plana - 1 panel horizontal o vertical - 4 ud,accesorio,ud,135.00,21,{}
0020059926,Soporte teja árabe - 1 panel horizontal o vertical - 4 ud,accesorio,ud,135.00,21,{}
0020059928,Soporte universal - 1 panel horizontal o vertical - 4 ud,accesorio,ud,110.00,21,{}
0010023115,Acumulador 150 l 1 serpentín - 1 captador - cubierta plana,otros,ud,3485.00,21,{}
